"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-19",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-20",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-21",,,,,,,,,"0.87",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-22",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-23",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-24",,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-25",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-26",,,,,,,,,"0.58",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-27",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-28",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-29",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-06-30",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-01",,,,,,,,,"0.49",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-02",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-03",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-12",,,"    9",",,N","3.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-13",,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-14",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-15",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-16",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-17",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-18",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-19",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2020-07-20",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-01",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-03",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-04",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-05",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-06",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-07",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-08",,,,,,,,,"0.21",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-09",,,,,,,,,"0.16",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-10",,,,,,,,,"0.07",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-11",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-12",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-13",,,,,,,,,"1.54",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-14",,,,,,,,,"0.68",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-15",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-17",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-18",,,,,,,,,"0.05",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-19",,,,,,,,,"0.02",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-20",,,,,,,,,"0.00","T,,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-21",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-22",,,,,,,,,"0.06",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-23",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-24",,,,,,,,,"0.78",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-25",,,,,,,,,"0.10",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-26",,,,,,,,,"0.35",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-27",,,,,,,,,"0.22",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-28",,,,,,,,,"0.01",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-29",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-04-30",,,,,,,,,"0.02",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-01",,,,,,,,,"1.18",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-02",,,,,,,,,"0.00","T,,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-03",,,,,,,,,"0.02",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-04",,,,,,,,,"0.25",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-06",,,,,,,,,"0.12",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-07",,,,,,,,,"0.58",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-08",,,,,,,,,"0.01",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-09",,,,,,,,,"0.43",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-10",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-11",,,,,,,,,"0.04",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-12",,,,,,,,,"0.00","T,,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-13",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-14",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-15",,,,,,,,,"0.11",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-17",,,,,,,,,"0.00","T,,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-18",,,,,,,,,"0.00","T,,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-19",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-20",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-21",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-22",,,,,,,,,"0.07",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-23",,,,,,,,,"0.48",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-24",,,,,,,,,"0.01",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-25",,,,,,,,,"0.00","T,,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-26",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-27",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-28",,,,,,,,,"0.08",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-29",,,,,,,,,"0.06",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-30",,,,,,,,,"0.04",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-05-31",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-01",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-03",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-04",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-05",,,,,,,,,"0.84",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-06",,,,,,,,,"1.18",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-07",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-09",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-10",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-11",,,,,,,,,"1.03",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-12",,,,,,,,,"0.07",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-13",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-14",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
"US1MDCR0019","ELDERSBURG 0.9 E, MD US","39.4037170410156","-76.9342803955078","183.5","2020-06-15",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,
